source_url,target_url,status_code,preserve_query_string
https://blues.ru/data/albumview.aspx?cdid=281,https://blues.ru/review/review-smokes-like-lightning/,301,false
https://blues.ru/data/albumview.aspx?cdid=282,https://blues.ru/review/review-soul-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=283,https://blues.ru/review/review-east-west/,301,false
https://blues.ru/data/albumview.aspx?cdid=284,https://blues.ru/review/review-stand-back-here-comes-charley-musselwhite-s-southside/,301,false
https://blues.ru/data/albumview.aspx?cdid=285,https://blues.ru/review/review-i-wanna-get-funky/,301,false
https://blues.ru/data/albumview.aspx?cdid=286,https://blues.ru/review/review-i-ll-play-the-blues-for-you/,301,false
https://blues.ru/data/albumview.aspx?cdid=287,https://blues.ru/review/review-born-under-a-bad-sign/,301,false
https://blues.ru/data/albumview.aspx?cdid=288,https://blues.ru/review/review-the-allman-brothers-band/,301,false
https://blues.ru/data/albumview.aspx?cdid=289,https://blues.ru/review/review-idlewild-south/,301,false
https://blues.ru/data/albumview.aspx?cdid=290,https://blues.ru/review/review-at-fillmore-east/,301,false
https://blues.ru/data/albumview.aspx?cdid=291,https://blues.ru/review/review-go-tell-it-on-the-mountain/,301,false
https://blues.ru/data/albumview.aspx?cdid=292,https://blues.ru/review/review-eat-a-peach/,301,false
https://blues.ru/data/albumview.aspx?cdid=293,https://blues.ru/review/review-brothers-and-sisters/,301,false
https://blues.ru/data/albumview.aspx?cdid=294,https://blues.ru/review/review-win-lose-or-draw/,301,false
https://blues.ru/data/albumview.aspx?cdid=295,https://blues.ru/review/review-roots-of-our-nature/,301,false
https://blues.ru/data/albumview.aspx?cdid=296,https://blues.ru/review/review-on-a-mission/,301,false
